Display Name,Family,Subfamily,Pref. Family,Pref. Subfamily,Version,Vendor ID,Styles,Width,Weight,Blocks,Characters,Glyphs
Objektiv Mk1 (Bold),Objektiv Mk1,Bold,Objektiv Mk1,Bold,Version 1.001,DAMA,Bold,5 (Medium),700 (Bold),18,434,537
Objektiv Mk1 (Italic),Objektiv Mk1,Italic,Objektiv Mk1,Italic,Version 1.001,DAMA,Italic,5 (Medium),400 (Normal),18,434,537
Objektiv Mk1 (Regular),Objektiv Mk1,Regular,Objektiv Mk1,Regular,Version 1.001,DAMA,Regular,5 (Medium),400 (Normal),18,434,537
Objektiv Mk1 Black (Italic),Objektiv Mk1 Black,Italic,Objektiv Mk1,Black Italic,Version 1.001,DAMA,Italic,5 (Medium),900 (Black),18,434,537
Objektiv Mk1 Black (Regular),Objektiv Mk1 Black,Regular,Objektiv Mk1,Black,Version 1.001,DAMA,Regular,5 (Medium),900 (Black),18,434,537
Objektiv Mk1 Light (Italic),Objektiv Mk1 Light,Italic,Objektiv Mk1,Light Italic,Version 1.001,DAMA,Italic,5 (Medium),300 (Light),18,434,537
Objektiv Mk1 Light (Regular),Objektiv Mk1 Light,Regular,Objektiv Mk1,Light,Version 1.001,DAMA,Regular,5 (Medium),300 (Light),18,434,537
Objektiv Mk1 Medium (Italic),Objektiv Mk1 Medium,Italic,Objektiv Mk1,Medium Italic,Version 1.001,DAMA,Italic,5 (Medium),500 (Medium),18,434,537
Objektiv Mk1 Medium (Regular),Objektiv Mk1 Medium,Regular,Objektiv Mk1,Medium,Version 1.001,DAMA,Regular,5 (Medium),500 (Medium),18,434,537
Objektiv Mk1 Thin (Italic),Objektiv Mk1 Thin,Italic,Objektiv Mk1,Thin Italic,Version 1.001,DAMA,Italic,5 (Medium),250,18,434,537
Objektiv Mk1 Thin (Regular),Objektiv Mk1 Thin,Regular,Objektiv Mk1,Thin,Version 1.001,DAMA,Regular,5 (Medium),250,18,434,537
Objektiv Mk1 XBold (Italic),Objektiv Mk1 XBold,Italic,Objektiv Mk1,XBold Italic,Version 1.001,DAMA,Italic,5 (Medium),800 (Extra-bold),18,434,537
Objektiv Mk1 XBold (Regular),Objektiv Mk1 XBold,Regular,Objektiv Mk1,XBold,Version 1.001,DAMA,Regular,5 (Medium),800 (Extra-bold),18,434,537
Oscine (Bold Italic),Oscine,Bold Italic,Oscine,Bold Italic,Version 1.100,DAMA,Italic/Bold,5 (Medium),700 (Bold),18,469,542
Oscine (Bold),Oscine,Bold,Oscine,Bold,Version 1.100,DAMA,Bold,5 (Medium),700 (Bold),18,469,542
Oscine (Italic),Oscine,Italic,Oscine,Italic,Version 1.100,DAMA,Italic,5 (Medium),400 (Normal),18,469,542
Oscine (Regular),Oscine,Regular,Oscine,Regular,Version 1.100,DAMA,Regular,5 (Medium),400 (Normal),18,469,542
Oscine Light (Italic),Oscine Light,Italic,Oscine,Light Italic,Version 1.100,DAMA,Italic,5 (Medium),300 (Light),18,469,542
Oscine Light (Regular),Oscine Light,Regular,Oscine,Light,Version 1.100,DAMA,Regular,5 (Medium),300 (Light),18,469,542
Plume (Bold Italic),Plume,Bold Italic,Plume,Bold Italic,Version 1.011,DAMA,Italic/Bold,5 (Medium),700 (Bold),16,464,482
Plume (Bold),Plume,Bold,Plume,Bold,Version 1.011,DAMA,Bold,5 (Medium),700 (Bold),16,464,482
Plume (Italic),Plume,Italic,Plume,Italic,Version 1.011,DAMA,Italic,5 (Medium),400 (Normal),16,464,482
Plume (Regular),Plume,Regular,Plume,Regular,Version 1.011,DAMA,Regular,5 (Medium),400 (Normal),16,464,482
Plume Ad Black (Italic),Plume Ad Black,Italic,Plume Ad,Black Italic,Version 1.010,DAMA,Italic,5 (Medium),900 (Black),16,464,486
Plume Ad Black (Regular),Plume Ad Black,Regular,Plume Ad,Black,Version 1.010,DAMA,Regular,5 (Medium),900 (Black),16,464,486
Prometo (Bold Italic),Prometo,Bold Italic,,,Version 1.010,DAMA,Italic/Bold,5 (Medium),700 (Bold),16,470,508
Prometo (Bold),Prometo,Bold,,,Version 1.010,DAMA,Bold,5 (Medium),700 (Bold),16,470,508
Prometo (Italic),Prometo,Italic,,,Version 1.010,DAMA,Italic,5 (Medium),400 (Normal),16,470,508
Prometo (Regular),Prometo,Regular,,,Version 1.010,DAMA,Regular,5 (Medium),400 (Normal),16,470,508
Prometo Black (Italic),Prometo Black,Italic,Prometo,Black Italic,Version 1.010,DAMA,Italic,5 (Medium),900 (Black),16,470,508
Prometo Black (Regular),Prometo Black,Regular,Prometo,Black,Version 1.010,DAMA,Regular,5 (Medium),900 (Black),16,470,508
Prometo Light (Italic),Prometo Light,Italic,Prometo,Light Italic,Version 1.010,DAMA,Italic,5 (Medium),300 (Light),16,470,508
Prometo Light (Regular),Prometo Light,Regular,Prometo,Light,Version 1.010,DAMA,Regular,5 (Medium),300 (Light),16,470,508
Prometo Medium (Italic),Prometo Medium,Italic,Prometo,Medium Italic,Version 1.010,DAMA,Italic,5 (Medium),500 (Medium),16,470,508
Prometo Medium (Regular),Prometo Medium,Regular,Prometo,Medium,Version 1.010,DAMA,Regular,5 (Medium),500 (Medium),16,470,508
Prometo Thin (Italic),Prometo Thin,Italic,Prometo,Thin Italic,Version 1.010,DAMA,Italic,5 (Medium),250,16,470,508
Prometo Thin (Regular),Prometo Thin,Regular,Prometo,Thin,Version 1.010,DAMA,Regular,5 (Medium),250,16,470,508
Prometo XBold (Italic),Prometo XBold,Italic,Prometo,XBold Italic,Version 1.010,DAMA,Italic,5 (Medium),800 (Extra-bold),16,470,508
Prometo XBold (Regular),Prometo XBold,Regular,Prometo,XBold,Version 1.010,DAMA,Regular,5 (Medium),800 (Extra-bold),16,470,508
Royalty Anorexic (Regular),Royalty Anorexic,Regular,Royalty,Anorexic,Version 1.001,DAMA,Regular,5 (Medium),400 (Normal),16,467,484
Royalty Average (Regular),Royalty Average,Regular,Royalty,Average,Version 1.001,DAMA,Regular,5 (Medium),400 (Normal),16,467,484
Royalty Chubby (Regular),Royalty Chubby,Regular,Royalty,Chubby,Version 1.001,DAMA,Regular,5 (Medium),400 (Normal),16,467,484
Royalty Obese (Regular),Royalty Obese,Regular,Royalty,Obese,Version 1.001,DAMA,Regular,5 (Medium),400 (Normal),16,467,484
Sandoll GothicNeo1 03 Light (Regular),Sandoll GothicNeo1 03 Light,Regular,Sandoll GothicNeo1,03 Light,Version 1.000;PS 1;hotconv 1.0.70;makeotf.lib2.5.5900,SAND,Regular,5 (Medium),400 (Normal),3,2384,2352
Sandoll GothicNeo1 05 Medium (Regular),Sandoll GothicNeo1 05 Medium,Regular,Sandoll GothicNeo1,05 Medium,Version 1.000;PS 1;hotconv 1.0.70;makeotf.lib2.5.5900,SAND,Regular,5 (Medium),400 (Normal),3,2384,2352
Sandoll GothicNeo1 06 SemiBold (Regular),Sandoll GothicNeo1 06 SemiBold,Regular,Sandoll GothicNeo1,06 SemiBold,Version 1.000;PS 1;hotconv 1.0.70;makeotf.lib2.5.5900,SAND,Regular,5 (Medium),400 (Normal),2,2353,2354
Sandoll GothicNeo1 07 Bold (Regular),Sandoll GothicNeo1 07 Bold,Regular,Sandoll GothicNeo1,07 Bold,Version 1.000;PS 1;hotconv 1.0.70;makeotf.lib2.5.5900,SAND,Regular,5 (Medium),400 (Normal),3,2384,2352
Sandoll GothicNeo1 08 ExtraBold (Regular),Sandoll GothicNeo1 08 ExtraBold,Regular,Sandoll GothicNeo1,08 ExtraBold,Version 1.000;PS 1;hotconv 1.0.70;makeotf.lib2.5.5900,SAND,Regular,5 (Medium),400 (Normal),3,2384,2352
Setimo (Bold Italic),Setimo,Bold Italic,Setimo,Bold Italic,Version 1.000,DAMA,Italic/Bold,5 (Medium),700 (Bold),18,434,514
Setimo (Bold),Setimo,Bold,Setimo,Bold,Version 1.000,DAMA,Bold,5 (Medium),700 (Bold),18,434,514
Setimo (Italic),Setimo,Italic,Setimo,Italic,Version 1.000,DAMA,Italic,5 (Medium),400 (Normal),18,434,514
Setimo (Regular),Setimo,Regular,Setimo,Regular,Version 1.000,DAMA,Regular,5 (Medium),400 (Normal),18,434,514
Setimo Light (Italic),Setimo Light,Italic,Setimo,Light Italic,Version 1.000,DAMA,Italic,5 (Medium),300 (Light),18,434,514
Setimo Light (Regular),Setimo Light,Regular,Setimo,Light,Version 1.000,DAMA,Regular,5 (Medium),300 (Light),18,434,514
Soleto (Bold Italic),Soleto,Bold Italic,,,Version 1.001,DAMA,Italic/Bold,5 (Medium),700 (Bold),16,470,508
Soleto (Bold),Soleto,Bold,,,Version 1.001,DAMA,Bold,5 (Medium),700 (Bold),16,470,508
Soleto (Italic),Soleto,Italic,,,Version 1.001,DAMA,Italic,5 (Medium),400 (Normal),16,470,508
Soleto (Regular),Soleto,Regular,,,Version 1.001,DAMA,Regular,5 (Medium),400 (Normal),16,470,508
Soleto Black (Italic),Soleto Black,Italic,Soleto,Black Italic,Version 1.001,DAMA,Italic,5 (Medium),900 (Black),16,470,508
Soleto Black (Regular),Soleto Black,Regular,Soleto,Black,Version 1.001,DAMA,Regular,5 (Medium),900 (Black),16,470,508
Soleto Light (Italic),Soleto Light,Italic,Soleto,Light Italic,Version 1.001,DAMA,Italic,5 (Medium),300 (Light),16,470,508
Soleto Light (Regular),Soleto Light,Regular,Soleto,Light,Version 1.001,DAMA,Regular,5 (Medium),300 (Light),16,470,508
Soleto Medium (Italic),Soleto Medium,Italic,Soleto,Medium Italic,Version 1.001,DAMA,Italic,5 (Medium),500 (Medium),16,470,508
Soleto Medium (Regular),Soleto Medium,Regular,Soleto,Medium,Version 1.001,DAMA,Regular,5 (Medium),500 (Medium),16,470,508
Soleto Thin (Italic),Soleto Thin,Italic,Soleto,Thin Italic,Version 1.001,DAMA,Italic,5 (Medium),250,16,470,508
Soleto Thin (Regular),Soleto Thin,Regular,Soleto,Thin,Version 1.001,DAMA,Regular,5 (Medium),250,16,470,508
Soleto XBold (Italic),Soleto XBold,Italic,Soleto,XBold Italic,Version 1.001,DAMA,Italic,5 (Medium),800 (Extra-bold),16,470,508
Soleto XBold (Regular),Soleto XBold,Regular,Soleto,XBold,Version 1.001,DAMA,Regular,5 (Medium),800 (Extra-bold),16,470,508
Stroudley (Bold Italic),Stroudley,Bold Italic,Stroudley,Bold Italic,Version 2.000,DAMA,Italic/Bold,5 (Medium),700 (Bold),17,449,482
Stroudley (Bold),Stroudley,Bold,Stroudley,Bold,Version 2.000,DAMA,Bold,5 (Medium),700 (Bold),17,449,482
Stroudley (Italic),Stroudley,Italic,Stroudley,Italic,Version 2.000,DAMA,Italic,5 (Medium),400 (Normal),17,449,482
Stroudley (Regular),Stroudley,Regular,Stroudley,Regular,Version 2.000,DAMA,Regular,5 (Medium),400 (Normal),17,449,482
Stroudley Light (Italic),Stroudley Light,Italic,Stroudley,Light Italic,Version 2.000,DAMA,Italic,5 (Medium),300 (Light),17,449,482
Stroudley Light (Regular),Stroudley Light,Regular,Stroudley,Light,Version 2.000,DAMA,Regular,5 (Medium),300 (Light),17,449,482
Tephra 0 (Regular),Tephra 0,Regular,Tephra 0,Regular,Version 1.000,DAMA,Regular,5 (Medium),400 (Normal),16,455,458
Tephra 12 (Regular),Tephra 12,Regular,Tephra 12,Regular,Version 1.000,DAMA,Regular,5 (Medium),400 (Normal),16,455,460
Tephra 50 (Regular),Tephra 50,Regular,Tephra 50,Regular,Version 1.000,DAMA,Regular,5 (Medium),400 (Normal),16,455,458
Tephra 100 (Regular),Tephra 100,Regular,Tephra 100,Regular,Version 1.000,DAMA,Regular,5 (Medium),400 (Normal),16,455,458
Tephra 138 (Regular),Tephra 138,Regular,Tephra 138,Regular,Version 1.000,DAMA,Regular,5 (Medium),400 (Normal),16,455,458
Tephra 250 (Regular),Tephra 250,Regular,Tephra 250,Regular,Version 1.000,DAMA,Regular,5 (Medium),400 (Normal),16,455,458
Tondo (Bold),Tondo,Bold,,,Version 1.013,DAMA,Bold,5 (Medium),700 (Bold),17,751,776
Tondo (Regular),Tondo,Regular,,,Version 1.013,DAMA,Regular,5 (Medium),400 (Normal),17,751,776
Tondo Light (Regular),Tondo Light,Regular,Tondo,Light,Version 1.013,DAMA,Regular,5 (Medium),400 (Normal),17,751,776
Tondo Signage (Regular),Tondo Signage,Regular,Tondo,Signage,Version 1.013,DAMA,Regular,5 (Medium),400 (Normal),17,751,776
Tornac (Regular),Tornac,Regular,Tornac,Regular,Version 1.010,DAMA,Regular,5 (Medium),400 (Normal),16,423,654
Verveine (Regular),Verveine,Regular,Verveine,Regular,Version 1.003,DAMA,Regular,5 (Medium),400 (Normal),17,751,799
Viato (Bold Italic),Viato,Bold Italic,Viato,Bold Italic,Version 2.001,DAMA,Italic/Bold,5 (Medium),700 (Bold),23,877,878
Viato (Bold),Viato,Bold,Viato,Bold,Version 2.001,DAMA,Bold,5 (Medium),700 (Bold),23,877,878
Viato (Italic),Viato,Italic,Viato,Italic,Version 2.001,DAMA,Italic,5 (Medium),400 (Normal),23,877,878
Viato (Regular),Viato,Regular,Viato,Regular,Version 2.001,DAMA,Regular,5 (Medium),400 (Normal),23,877,878
Viato Light (Italic),Viato Light,Italic,Viato,Light Italic,Version 2.001,DAMA,Italic,5 (Medium),400 (Normal),23,877,878
Viato Light (Regular),Viato Light,Regular,Viato,Light,Version 2.001,DAMA,Regular,5 (Medium),400 (Normal),23,877,878
文鼎DC陈森田MORITA_B (Regular),文鼎DC陈森田MORITA_B,Regular,文鼎DC陈森田MORITA,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),29,10071,20032
文鼎DC老外宋G30 (Regular),文鼎DC老外宋G30,Regular,,,Version 1.00,7906,Regular,5 (Medium),400 (Normal),47,30971,33675
文鼎DC庆科静雅体_M (Regular),文鼎DC庆科静雅体_M,Regular,文鼎DC庆科静雅体,Medium,Version 2.100,ARPH,Regular,5 (Medium),400 (Normal),30,7603,7604
文鼎DC香蕉人体_B (Regular),文鼎DC香蕉人体_B,Regular,文鼎DC香蕉人体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,10070,20035
文鼎ＰＯＰ－４体_B (Regular),文鼎ＰＯＰ－４体_B,Regular,文鼎ＰＯＰ－４体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎UD晶熙黑体Aktiv_D (Regular),文鼎UD晶熙黑体Aktiv_D,Regular,文鼎UD晶熙黑体Aktiv,Demi-bold,Version 2.000,ARPH,Regular,5 (Medium),600 (Semi-bold),40,8456,8476
文鼎UD晶熙黑体Aktiv_E (Regular),文鼎UD晶熙黑体Aktiv_E,Regular,文鼎UD晶熙黑体Aktiv,Extra-bold,Version 2.000,ARPH,Regular,5 (Medium),800 (Extra-bold),40,8456,8476
文鼎UD晶熙黑体Aktiv_H (Regular),文鼎UD晶熙黑体Aktiv_H,Regular,文鼎UD晶熙黑体Aktiv,Heavy,Version 2.000,ARPH,Regular,5 (Medium),900 (Black),40,8456,8476
文鼎UD晶熙黑体Aktiv_L (Regular),文鼎UD晶熙黑体Aktiv_L,Regular,文鼎UD晶熙黑体Aktiv,Light,Version 2.000,ARPH,Regular,5 (Medium),300 (Light),40,8456,8476
文鼎UD晶熙黑体AktivG30_D (Regular),文鼎UD晶熙黑体AktivG30_D,Regular,文鼎UD晶熙黑体AktivG30,Demi-bold,Version 2.000,ARPH,Regular,5 (Medium),600 (Semi-bold),41,29177,29197
文鼎UD晶熙黑体AktivG30_E (Regular),文鼎UD晶熙黑体AktivG30_E,Regular,文鼎UD晶熙黑体AktivG30,Extra-bold,Version 2.000,ARPH,Regular,5 (Medium),800 (Extra-bold),41,29177,29197
文鼎UD晶熙黑体AktivG30_H (Regular),文鼎UD晶熙黑体AktivG30_H,Regular,文鼎UD晶熙黑体AktivG30,Heavy,Version 2.000,ARPH,Regular,5 (Medium),900 (Black),41,29177,29197
文鼎UD晶熙黑体AktivG30_L (Regular),文鼎UD晶熙黑体AktivG30_L,Regular,文鼎UD晶熙黑体AktivG30,Light,Version 2.000,ARPH,Regular,5 (Medium),300 (Light),41,29177,29197
文鼎UD晶熙黑体B (Regular),文鼎UD晶熙黑体B,Regular,文鼎UD晶熙黑体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),27,7653,7766
文鼎UD晶熙黑体DB (Regular),文鼎UD晶熙黑体DB,Regular,文鼎UD晶熙黑体,Demibold,Version 1.00,ARPH,Regular,5 (Medium),600 (Semi-bold),27,7653,7766
文鼎UD晶熙黑体EB (Regular),文鼎UD晶熙黑体EB,Regular,文鼎UD晶熙黑体,Extrabold,Version 1.00,ARPH,Regular,5 (Medium),800 (Extra-bold),27,7653,7766
文鼎UD晶熙黑体H (Regular),文鼎UD晶熙黑体H,Regular,文鼎UD晶熙黑体,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),27,7653,7766
文鼎UD晶熙黑体M (Regular),文鼎UD晶熙黑体M,Regular,文鼎UD晶熙黑体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),27,7653,7766
文鼎彩云_U (Regular),文鼎彩云_U,Regular,文鼎彩云,Black,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎齿轮体_M (Regular),文鼎齿轮体_M,Regular,文鼎齿轮体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
文鼎粗仿宋 (Regular),文鼎粗仿宋,Regular,文鼎仿宋,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎粗广告体 (Regular),文鼎粗广告体,Regular,文鼎广告体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎粗行楷体 (Regular),文鼎粗行楷体,Regular,文鼎行楷体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎粗勘亭流体 (Regular),文鼎粗勘亭流体,Regular,文鼎勘亭流体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎粗隶 (Regular),文鼎粗隶,Regular,文鼎隶书,Bold,Version 1.20,ARPH,Regular,5 (Medium),700 (Bold),27,7552,7582
文鼎粗毛楷体 (Regular),文鼎粗毛楷体,Regular,文鼎毛楷体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎粗甜妞体 (Regular),文鼎粗甜妞体,Regular,文鼎甜妞体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎粗魏碑体 (Regular),文鼎粗魏碑体,Regular,文鼎魏碑体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),27,7578,7766
文鼎粗魏碑体G30 (Regular),文鼎粗魏碑体G30,Regular,文鼎魏碑体G30,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),43,29872,30048
文鼎粗圆 (Regular),文鼎粗圆,Regular,文鼎圆体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),27,7578,7766
文鼎大钢笔行楷 (Regular),文鼎大钢笔行楷,Regular,文鼎钢笔行楷,Extra-bold,Version 1.00,ARPH,Regular,5 (Medium),800 (Extra-bold),28,7580,7766
文鼎大广告体 (Regular),文鼎大广告体,Regular,文鼎广告体,Extra-bold,Version 1.00,ARPH,Regular,5 (Medium),800 (Extra-bold),28,7580,7766
文鼎大毛楷体 (Regular),文鼎大毛楷体,Regular,文鼎毛楷体,Extra-bold,Version 1.00,ARPH,Regular,5 (Medium),800 (Extra-bold),28,7580,7766
文鼎大魏碑体 (Regular),文鼎大魏碑体,Regular,文鼎魏碑体,Extra-bold,Version 1.00,ARPH,Regular,5 (Medium),800 (Extra-bold),28,7580,7766
文鼎弹簧体_B (Regular),文鼎弹簧体_B,Regular,文鼎弹簧体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎雕刻体_B (Regular),文鼎雕刻体_B,Regular,文鼎雕刻体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎方新书H7_H (Regular),文鼎方新书H7_H,Regular,文鼎方新书H7,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),27,7627,7663
文鼎方新书H7C80_H (Regular),文鼎方新书H7C80_H,Regular,文鼎方新书H7C80,Heavy,Version 1.30,ARPH,Regular,5 (Medium),900 (Black),27,7627,7663
文鼎方新书H7C80D_H (Regular),文鼎方新书H7C80D_H,Regular,文鼎方新书H7C80D,Heavy,Version 1.30,ARPH,Regular,5 (Medium),900 (Black),27,7627,7663
文鼎方新书H7C90_H (Regular),文鼎方新书H7C90_H,Regular,文鼎方新书H7C90,Heavy,Version 1.30,ARPH,Regular,5 (Medium),900 (Black),27,7627,7663
文鼎方新书H7C90D_H (Regular),文鼎方新书H7C90D_H,Regular,文鼎方新书H7C90D,Heavy,Version 1.30,ARPH,Regular,5 (Medium),900 (Black),27,7627,7663
文鼎方新书H7C95_H (Regular),文鼎方新书H7C95_H,Regular,文鼎方新书H7C95,Heavy,Version 1.30,ARPH,Regular,5 (Medium),900 (Black),27,7627,7663
文鼎方新书H7C95D_H (Regular),文鼎方新书H7C95D_H,Regular,文鼎方新书H7C95D,Heavy,Version 1.30,ARPH,Regular,5 (Medium),900 (Black),27,7627,7663
文鼎方新书H7GBK_H (Regular),文鼎方新书H7GBK_H,Regular,文鼎方新书H7GBK,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),37,22073,22111
文鼎古印体_B (Regular),文鼎古印体_B,Regular,文鼎古印体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎海报体_B (Regular),文鼎海报体_B,Regular,文鼎海报体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎行楷碑体_B (Regular),文鼎行楷碑体_B,Regular,文鼎行楷碑体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎黑体_B (Regular),文鼎黑体_B,Regular,文鼎黑体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎黑体_L (Regular),文鼎黑体_L,Regular,文鼎黑体,Light,Version 1.00,ARPH,Regular,5 (Medium),300 (Light),28,7580,7766
文鼎黑体_M (Regular),文鼎黑体_M,Regular,文鼎黑体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),27,7578,7766
文鼎横线像素12_M (Regular),文鼎横线像素12_M,Regular,文鼎横线像素12,Medium,Version 1.20,ARPH,Regular,5 (Medium),400 (Normal),26,7554,7598
文鼎胡子体_E (Regular),文鼎胡子体_E,Regular,文鼎胡子体,Extra-bold,Version 1.00,ARPH,Regular,5 (Medium),800 (Extra-bold),28,7580,7766
文鼎琥珀_U (Regular),文鼎琥珀_U,Regular,文鼎琥珀,Black,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎花瓣体_U (Regular),文鼎花瓣体_U,Regular,文鼎花瓣体,Black,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎火柴体_B (Regular),文鼎火柴体_B,Regular,文鼎火柴体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎贱狗体_B (Regular),文鼎贱狗体_B,Regular,文鼎贱狗体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎渐层方点像素20_M (Regular),文鼎渐层方点像素20_M,Regular,文鼎渐层方点像素20,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7585,8013
文鼎荆棘体_M (Regular),文鼎荆棘体_M,Regular,文鼎荆棘体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
文鼎晶栩粗黑G30 (Regular),文鼎晶栩粗黑G30,Regular,文鼎晶栩黑G30,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),43,29872,30048
文鼎晶栩黑体_B (Regular),文鼎晶栩黑体_B,Regular,文鼎晶栩黑体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎晶栩黑体_D (Regular),文鼎晶栩黑体_D,Regular,文鼎晶栩黑体,Demi-bold,Version 1.00,ARPH,Regular,5 (Medium),600 (Semi-bold),28,7580,7766
文鼎晶栩黑体_M (Regular),文鼎晶栩黑体_M,Regular,文鼎晶栩黑体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
文鼎晶栩中粗黑G30 (Regular),文鼎晶栩中粗黑G30,Regular,文鼎晶栩黑G30,Demi-bold,Version 1.00,ARPH,Regular,5 (Medium),600 (Semi-bold),43,29872,30048
文鼎晶栩中黑G30 (Regular),文鼎晶栩中黑G30,Regular,文鼎晶栩黑G30,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),43,29872,30048
文鼎老上海宋_L (Regular),文鼎老上海宋_L,Regular,文鼎老上海宋,Light,Version 1.00,ARPH,Regular,5 (Medium),300 (Light),27,7578,7766
文鼎立体像素20_M (Regular),文鼎立体像素20_M,Regular,文鼎立体像素20,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7585,7613
文鼎妞妞体_B (Regular),文鼎妞妞体_B,Regular,文鼎妞妞体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎霹雳体_U (Regular),文鼎霹雳体_U,Regular,文鼎霹雳体,Black,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎拼贴像素20_M (Regular),文鼎拼贴像素20_M,Regular,文鼎拼贴像素20,Medium,Version 1.20,ARPH,Regular,5 (Medium),400 (Normal),28,7585,7613
文鼎上海宋_B (Regular),文鼎上海宋_B,Regular,文鼎上海宋,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),27,7578,7766
文鼎上海宋_L (Regular),文鼎上海宋_L,Regular,文鼎上海宋,Light,Version 1.00,ARPH,Regular,5 (Medium),300 (Light),28,7580,7766
文鼎上海宋_M (Regular),文鼎上海宋_M,Regular,文鼎上海宋,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),27,7578,7766
文鼎上海宋G30_L (Regular),文鼎上海宋G30_L,Regular,文鼎上海宋G30,Light,Version 1.00,ARPH,Regular,5 (Medium),300 (Light),43,29872,30048
文鼎石头体_E (Regular),文鼎石头体_E,Regular,文鼎石头体,Extra-bold,Version 1.00,ARPH,Regular,5 (Medium),800 (Extra-bold),28,7580,7766
文鼎书林黑体_L (Regular),文鼎书林黑体_L,Regular,文鼎书林黑体,Light,Version 1.00,ARPH,Regular,5 (Medium),300 (Light),28,7580,7766
文鼎书林黑体_M (Regular),文鼎书林黑体_M,Regular,文鼎书林黑体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
文鼎书林宋体_B (Regular),文鼎书林宋体_B,Regular,文鼎书林宋体,Bold,Version 1.20 - This font set is licensed to 誠品股份有限公司 only,ARPH,Regular,5 (Medium),700 (Bold),27,7552,7582
文鼎书林宋体_E (Regular),文鼎书林宋体_E,Regular,文鼎书林宋体,Extra-bold,Version 2.70,ARPH,Regular,5 (Medium),800 (Extra-bold),27,7578,7766
文鼎书林宋体_H (Regular),文鼎书林宋体_H,Regular,文鼎书林宋体,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎书林宋体_L (Regular),文鼎书林宋体_L,Regular,文鼎书林宋体,Light,Version 2.70,ARPH,Regular,5 (Medium),300 (Light),27,7578,7766
文鼎书林宋体_M (Regular),文鼎书林宋体_M,Regular,文鼎书林宋体,Medium,Version 2.70,ARPH,Regular,5 (Medium),500 (Medium),27,7578,7766
